urn:cts:greekLit:tlg5026.msA.hmt:15.47	0.903759398496241
urn:cts:greekLit:tlg5026.msA.hmt:10.76	0.909641873278237
urn:cts:greekLit:tlg5026.msA.hmt:2.592	0.910489510489511
urn:cts:greekLit:tlg5026.msA.hmt:1.663	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:11.139	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:11.18	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:12.G11	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:14.H21	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:15.185	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:15.50	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:15.91	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:2.101	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:2.711	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:3.263	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:3.88	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:4.733	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:4.775	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:6.17	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:6.46	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:7.1001	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:7.3006	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:9.469	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:9.496	0.915151515151515
urn:cts:greekLit:tlg5026.msAil.hmt:2.267	0.915151515151515
urn:cts:greekLit:tlg5026.msAil.hmt:2.87	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:11.72	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:2.459	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:3.773	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:4.867	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:5.6011	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:7.107	0.915151515151515
urn:cts:greekLit:tlg5026.msAim.hmt:9.308	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:11.24	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:15.22	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:2.461	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:2.712	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:5.4070	0.915151515151515
urn:cts:greekLit:tlg5026.msAint.hmt:8.33	0.915151515151515
urn:cts:greekLit:tlg5026.msA.hmt:3.191	0.916339869281046
urn:cts:greekLit:tlg5026.msA.hmt:17.73	0.916483516483516
urn:cts:greekLit:tlg5026.msA.hmt:18.22	0.921472392638037
urn:cts:greekLit:tlg5026.msA.hmt:1.1180	0.926011560693642
urn:cts:greekLit:tlg5026.msA.hmt:9.499	0.926011560693642
urn:cts:greekLit:tlg5026.msA.hmt:11.117	0.927156549520767
urn:cts:greekLit:tlg5026.msA.hmt:2.676	0.930054644808743
urn:cts:greekLit:tlg5026.msA.hmt:10.100	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:10.1549	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:10.2507	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:10.3003	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:11.102	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:2.172	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:2.776	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:3.123	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:6.126	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:6.59	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:9.339	0.934883720930233
urn:cts:greekLit:tlg5026.msAil.hmt:9.514	0.934883720930233
urn:cts:greekLit:tlg5026.msAim.hmt:1.1135	0.934883720930233
urn:cts:greekLit:tlg5026.msAim.hmt:2.728	0.934883720930233
urn:cts:greekLit:tlg5026.msAim.hmt:3.712	0.934883720930233
urn:cts:greekLit:tlg5026.msAint.hmt:1.1077	0.934883720930233
urn:cts:greekLit:tlg5026.msAint.hmt:1.740	0.934883720930233
urn:cts:greekLit:tlg5026.msAint.hmt:11.33	0.934883720930233
urn:cts:greekLit:tlg5026.msAint.hmt:2.749	0.934883720930233
urn:cts:greekLit:tlg5026.msAint.hmt:3.532	0.934883720930233
urn:cts:greekLit:tlg5026.msA.hmt:1.1395	0.936945812807882
urn:cts:greekLit:tlg5026.msA.hmt:11.116	0.939906103286385
urn:cts:greekLit:tlg5026.msA.hmt:11.223	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:14.D14	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:15.64	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:2.785	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:3.163	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:6.27	0.947169811320755
urn:cts:greekLit:tlg5026.msA.hmt:7.1034	0.947169811320755
urn:cts:greekLit:tlg5026.msAim.hmt:2.330	0.947169811320755
urn:cts:greekLit:tlg5026.msAim.hmt:2.418	0.947169811320755
urn:cts:greekLit:tlg5026.msAim.hmt:2.730	0.947169811320755
